  No;Problem;                                                                            ;;
 385;lwb/k_grz_n.5000.intohylo;                                            TIMEOUT;      ;
 386;lwb/k_grz_n.5500.intohylo;                                            TIMEOUT;      ;
 387;lwb/k_grz_n.6000.intohylo;                                            TIMEOUT;      ;
 388;lwb/k_grz_n.6500.intohylo;                                            TIMEOUT;      ;
 389;lwb/k_grz_n.7000.intohylo;                                            TIMEOUT;      ;
 390;lwb/k_grz_n.8000.intohylo;                                            TIMEOUT;      ;
 391;lwb/k_grz_p.0010.intohylo;                                               0.00; Unsat;
 392;lwb/k_grz_p.0020.intohylo;                                               0.00; Unsat;
 393;lwb/k_grz_p.0030.intohylo;                                               0.00; Unsat;
 394;lwb/k_grz_p.0040.intohylo;                                               0.01; Unsat;
 395;lwb/k_grz_p.0050.intohylo;                                               0.01; Unsat;
 396;lwb/k_grz_p.0060.intohylo;                                               0.01; Unsat;
 397;lwb/k_grz_p.0070.intohylo;                                               0.02; Unsat;
 398;lwb/k_grz_p.0080.intohylo;                                               0.02; Unsat;
 399;lwb/k_grz_p.0090.intohylo;                                               0.04; Unsat;
 400;lwb/k_grz_p.0100.intohylo;                                               0.04; Unsat;
 401;lwb/k_grz_p.0200.intohylo;                                               0.12; Unsat;
 402;lwb/k_grz_p.0300.intohylo;                                               0.36; Unsat;
 403;lwb/k_grz_p.0400.intohylo;                                               0.77; Unsat;
 404;lwb/k_grz_p.0500.intohylo;                                               0.66; Unsat;
 405;lwb/k_grz_p.0600.intohylo;                                               0.99; Unsat;
 406;lwb/k_grz_p.0700.intohylo;                                               1.28; Unsat;
 407;lwb/k_grz_p.0800.intohylo;                                               1.75; Unsat;
 408;lwb/k_grz_p.0900.intohylo;                                               2.25; Unsat;
 409;lwb/k_grz_p.1000.intohylo;                                               4.21; Unsat;
 410;lwb/k_grz_p.1100.intohylo;                                               3.46; Unsat;
 411;lwb/k_grz_p.1200.intohylo;                                               4.34; Unsat;
 412;lwb/k_grz_p.1300.intohylo;                                               5.21; Unsat;
 413;lwb/k_grz_p.1400.intohylo;                                               6.41; Unsat;
 414;lwb/k_grz_p.1500.intohylo;                                              11.63; Unsat;
 415;lwb/k_grz_p.1600.intohylo;                                               9.13; Unsat;
 416;lwb/k_grz_p.1700.intohylo;                                              10.65; Unsat;
 417;lwb/k_grz_p.1800.intohylo;                                              19.92; Unsat;
 418;lwb/k_grz_p.1900.intohylo;                                              15.32; Unsat;
 419;lwb/k_grz_p.2000.intohylo;                                              18.96; Unsat;
 420;lwb/k_grz_p.2100.intohylo;                                              21.35; Unsat;
 421;lwb/k_grz_p.2200.intohylo;                                              26.48; Unsat;
 422;lwb/k_grz_p.2300.intohylo;                                              29.89; Unsat;
 423;lwb/k_grz_p.2400.intohylo;                                              37.08; Unsat;
 424;lwb/k_grz_p.2500.intohylo;                                              43.94; Unsat;
 425;lwb/k_grz_p.2600.intohylo;                                              48.56; Unsat;
 426;lwb/k_grz_p.2700.intohylo;                                              59.10; Unsat;
 427;lwb/k_grz_p.2800.intohylo;                                              67.98; Unsat;
 428;lwb/k_grz_p.2900.intohylo;                                              74.15; Unsat;
 429;lwb/k_grz_p.3000.intohylo;                                              88.70; Unsat;
 430;lwb/k_grz_p.3100.intohylo;                                             121.57; Unsat;
 431;lwb/k_grz_p.3200.intohylo;                                             107.05; Unsat;
 432;lwb/k_grz_p.3300.intohylo;                                             128.65; Unsat;
 433;lwb/k_grz_p.3400.intohylo;                                             146.98; Unsat;
 434;lwb/k_grz_p.3500.intohylo;                                             158.94; Unsat;
 435;lwb/k_grz_p.3600.intohylo;                                             196.59; Unsat;
 436;lwb/k_grz_p.3700.intohylo;                                             205.66; Unsat;
 437;lwb/k_grz_p.3800.intohylo;                                             233.08; Unsat;
 438;lwb/k_grz_p.3900.intohylo;                                             245.22; Unsat;
 439;lwb/k_grz_p.4000.intohylo;                                             576.39; Unsat;
 440;lwb/k_grz_p.4500.intohylo;                                             512.58; Unsat;
 441;lwb/k_grz_p.5000.intohylo;                                             790.81; Unsat;
 442;lwb/k_grz_p.5500.intohylo;                                            TIMEOUT;      ;
 443;lwb/k_grz_p.6000.intohylo;                                            TIMEOUT;      ;
 444;lwb/k_grz_p.6500.intohylo;                                            TIMEOUT;      ;
 445;lwb/k_grz_p.7000.intohylo;                                            TIMEOUT;      ;
 446;lwb/k_grz_p.8000.intohylo;                                            TIMEOUT;      ;
 447;lwb/k_lin_n.0010.intohylo;                                               0.00; Sat  ;
 448;lwb/k_lin_n.0020.intohylo;                                               0.01; Sat  ;
 449;lwb/k_lin_n.0030.intohylo;                                               0.02; Sat  ;
 450;lwb/k_lin_n.0040.intohylo;                                               0.03; Sat  ;
 451;lwb/k_lin_n.0050.intohylo;                                               0.05; Sat  ;
 452;lwb/k_lin_n.0060.intohylo;                                               0.06; Sat  ;
 453;lwb/k_lin_n.0070.intohylo;                                               0.10; Sat  ;
 454;lwb/k_lin_n.0080.intohylo;                                               0.13; Sat  ;
 455;lwb/k_lin_n.0090.intohylo;                                               0.18; Sat  ;
 456;lwb/k_lin_n.0100.intohylo;                                               0.20; Sat  ;
 457;lwb/k_lin_n.0200.intohylo;                                               1.02; Sat  ;
 458;lwb/k_lin_n.0300.intohylo;                                               1.96; Sat  ;
 459;lwb/k_lin_n.0400.intohylo;                                               4.36; Sat  ;
 460;lwb/k_lin_n.0500.intohylo;                                               7.24; Sat  ;
 461;lwb/k_lin_n.0600.intohylo;                                               9.95; Sat  ;
 462;lwb/k_lin_n.0700.intohylo;                                              12.59; Sat  ;
 463;lwb/k_lin_n.0800.intohylo;                                              18.16; Sat  ;
 464;lwb/k_lin_n.0900.intohylo;                                              25.57; Sat  ;
 465;lwb/k_lin_n.1000.intohylo;                                              29.62; Sat  ;
 466;lwb/k_lin_n.1100.intohylo;                                              33.50; Sat  ;
 467;lwb/k_lin_n.1200.intohylo;                                              41.05; Sat  ;
 468;lwb/k_lin_n.1300.intohylo;                                              48.02; Sat  ;
 469;lwb/k_lin_n.1400.intohylo;                                              63.81; Sat  ;
 470;lwb/k_lin_n.1500.intohylo;                                              87.78; Sat  ;
 471;lwb/k_lin_n.1600.intohylo;                                             100.79; Sat  ;
 472;lwb/k_lin_n.1700.intohylo;                                              93.82; Sat  ;
 473;lwb/k_lin_n.1800.intohylo;                                             109.41; Sat  ;
 474;lwb/k_lin_n.1900.intohylo;                                             151.32; Sat  ;
 475;lwb/k_lin_n.2000.intohylo;                                             186.22; Sat  ;
 476;lwb/k_lin_n.2100.intohylo;                                             225.37; Sat  ;
 477;lwb/k_lin_n.2200.intohylo;                                             246.65; Sat  ;
 478;lwb/k_lin_n.2300.intohylo;                                             277.68; Sat  ;
 479;lwb/k_lin_n.2400.intohylo;                                             286.52; Sat  ;
 480;lwb/k_lin_n.2500.intohylo;                                             239.02; Sat  ;
 481;lwb/k_lin_n.2600.intohylo;                                            TIMEOUT;      ;
 482;lwb/k_lin_n.2700.intohylo;                                            TIMEOUT;      ;
 483;lwb/k_lin_n.2800.intohylo;                                            TIMEOUT;      ;
 484;lwb/k_lin_n.2900.intohylo;                                            TIMEOUT;      ;
 485;lwb/k_lin_n.3000.intohylo;                                            TIMEOUT;      ;
 486;lwb/k_lin_n.3100.intohylo;                                            TIMEOUT;      ;
 487;lwb/k_lin_n.3200.intohylo;                                            TIMEOUT;      ;
 488;lwb/k_lin_n.3300.intohylo;                                            TIMEOUT;      ;
 489;lwb/k_lin_n.3400.intohylo;                                            TIMEOUT;      ;
 490;lwb/k_lin_n.3600.intohylo;                                            TIMEOUT;      ;
 491;lwb/k_lin_n.3800.intohylo;                                            TIMEOUT;      ;
 492;lwb/k_lin_n.4000.intohylo;                                            TIMEOUT;      ;
 493;lwb/k_lin_n.4200.intohylo;                                            TIMEOUT;      ;
 494;lwb/k_lin_n.4400.intohylo;                                            TIMEOUT;      ;
 495;lwb/k_lin_n.4600.intohylo;                                            TIMEOUT;      ;
 496;lwb/k_lin_n.4800.intohylo;                                            TIMEOUT;      ;
 497;lwb/k_lin_n.5000.intohylo;                                            TIMEOUT;      ;
 498;lwb/k_lin_n.5200.intohylo;                                            TIMEOUT;      ;
 499;lwb/k_lin_n.5400.intohylo;                                            TIMEOUT;      ;
 500;lwb/k_lin_n.5600.intohylo;                                            TIMEOUT;      ;
 501;lwb/k_lin_n.5800.intohylo;                                            TIMEOUT;      ;
 502;lwb/k_lin_n.6000.intohylo;                                            TIMEOUT;      ;
 503;lwb/k_lin_p.000010.intohylo;                                             0.00; Unsat;
 504;lwb/k_lin_p.000020.intohylo;                                             0.00; Unsat;
 505;lwb/k_lin_p.000030.intohylo;                                             0.00; Unsat;
 506;lwb/k_lin_p.000040.intohylo;                                             0.00; Unsat;
 507;lwb/k_lin_p.000050.intohylo;                                             0.00; Unsat;
 508;lwb/k_lin_p.000060.intohylo;                                             0.00; Unsat;
 509;lwb/k_lin_p.000070.intohylo;                                             0.00; Unsat;
 510;lwb/k_lin_p.000080.intohylo;                                             0.00; Unsat;
 511;lwb/k_lin_p.000090.intohylo;                                             0.00; Unsat;
 512;lwb/k_lin_p.000100.intohylo;                                             0.00; Unsat;
 513;lwb/k_lin_p.000200.intohylo;                                             0.00; Unsat;
 514;lwb/k_lin_p.000300.intohylo;                                             0.01; Unsat;
 515;lwb/k_lin_p.000400.intohylo;                                             0.01; Unsat;
 516;lwb/k_lin_p.000500.intohylo;                                             0.02; Unsat;
 517;lwb/k_lin_p.000600.intohylo;                                             0.03; Unsat;
 518;lwb/k_lin_p.000700.intohylo;                                             0.03; Unsat;
 519;lwb/k_lin_p.000800.intohylo;                                             0.04; Unsat;
 520;lwb/k_lin_p.000900.intohylo;                                             0.04; Unsat;
 521;lwb/k_lin_p.001000.intohylo;                                             0.05; Unsat;
 522;lwb/k_lin_p.002000.intohylo;                                             0.11; Unsat;
 523;lwb/k_lin_p.003000.intohylo;                                             0.18; Unsat;
 524;lwb/k_lin_p.004000.intohylo;                                             0.25; Unsat;
 525;lwb/k_lin_p.005000.intohylo;                                             0.36; Unsat;
 526;lwb/k_lin_p.006000.intohylo;                                             0.42; Unsat;
 527;lwb/k_lin_p.007000.intohylo;                                             0.47; Unsat;
 528;lwb/k_lin_p.008000.intohylo;                                             0.54; Unsat;
 529;lwb/k_lin_p.009000.intohylo;                                             0.58; Unsat;
 530;lwb/k_lin_p.010000.intohylo;                                             0.77; Unsat;
 531;lwb/k_lin_p.020000.intohylo;                                             1.63; Unsat;
 532;lwb/k_lin_p.030000.intohylo;                                             2.19; Unsat;
 533;lwb/k_lin_p.040000.intohylo;                                             3.45; Unsat;
 534;lwb/k_lin_p.050000.intohylo;                                             4.05; Unsat;
 535;lwb/k_lin_p.060000.intohylo;                                             4.57; Unsat;
 536;lwb/k_lin_p.070000.intohylo;                                             5.40; Unsat;
 537;lwb/k_lin_p.080000.intohylo;                                             7.69; Unsat;
 538;lwb/k_lin_p.090000.intohylo;                                             8.76; Unsat;
 539;lwb/k_lin_p.100000.intohylo;                                             8.73; Unsat;
 540;lwb/k_lin_p.110000.intohylo;                                             8.82; Unsat;
 541;lwb/k_lin_p.120000.intohylo;                                             9.48; Unsat;
 542;lwb/k_lin_p.130000.intohylo;                                            10.51; Unsat;
 543;lwb/k_lin_p.140000.intohylo;                                            11.79; Unsat;
 544;lwb/k_lin_p.150000.intohylo;                                            12.78; Unsat;
 545;lwb/k_lin_p.160000.intohylo;                                            19.40; Unsat;
 546;lwb/k_lin_p.170000.intohylo;                                            20.13; Unsat;
 547;lwb/k_lin_p.180000.intohylo;                                            22.21; Unsat;
 548;lwb/k_lin_p.190000.intohylo;                                            22.49; Unsat;
 549;lwb/k_lin_p.200000.intohylo;                                            22.76; Unsat;
 550;lwb/k_lin_p.225000.intohylo;                                            19.82; Unsat;
 551;lwb/k_lin_p.250000.intohylo;                                            20.97; Unsat;
 552;lwb/k_lin_p.275000.intohylo;                                            24.47; Unsat;
 553;lwb/k_lin_p.300000.intohylo;                                            26.13; Unsat;
 554;lwb/k_lin_p.325000.intohylo;                                            42.73; Unsat;
 555;lwb/k_lin_p.350000.intohylo;                                            55.29; Unsat;
 556;lwb/k_lin_p.375000.intohylo;                                            59.99; Unsat;
 557;lwb/k_lin_p.400000.intohylo;                                            65.42; Unsat;
 558;lwb/k_lin_p.500000.intohylo;                                            80.98; Unsat;
 559;lwb/k_path_n.0002.intohylo;                                              0.00; Sat  ;
 560;lwb/k_path_n.0004.intohylo;                                              0.04; Sat  ;
 561;lwb/k_path_n.0006.intohylo;                                              0.24; Sat  ;
 562;lwb/k_path_n.0008.intohylo;                                              4.08; Sat  ;
 563;lwb/k_path_n.0010.intohylo;                                             15.06; Sat  ;
 564;lwb/k_path_n.0012.intohylo;                                             93.83; Sat  ;
 565;lwb/k_path_n.0014.intohylo;                                            241.05; Sat  ;
 566;lwb/k_path_n.0016.intohylo;                                           TIMEOUT;      ;
 567;lwb/k_path_n.0018.intohylo;                                           TIMEOUT;      ;
 568;lwb/k_path_n.0020.intohylo;                                           TIMEOUT;      ;
 569;lwb/k_path_n.0030.intohylo;                                           TIMEOUT;      ;
 570;lwb/k_path_n.0040.intohylo;                                           TIMEOUT;      ;
 571;lwb/k_path_n.0050.intohylo;                                           TIMEOUT;      ;
 572;lwb/k_path_n.0060.intohylo;                                           TIMEOUT;      ;
 573;lwb/k_path_n.0070.intohylo;                                           TIMEOUT;      ;
 574;lwb/k_path_n.0080.intohylo;                                           TIMEOUT;      ;
 575;lwb/k_path_n.0090.intohylo;                                           TIMEOUT;      ;
 576;lwb/k_path_n.0100.intohylo;                                           TIMEOUT;      ;
 577;lwb/k_path_n.0110.intohylo;                                           TIMEOUT;      ;
 578;lwb/k_path_n.0120.intohylo;                                           TIMEOUT;      ;
 579;lwb/k_path_n.0130.intohylo;                                           TIMEOUT;      ;
 580;lwb/k_path_n.0140.intohylo;                                           TIMEOUT;      ;
 581;lwb/k_path_n.0150.intohylo;                                           TIMEOUT;      ;
 582;lwb/k_path_n.0160.intohylo;                                           TIMEOUT;      ;
 583;lwb/k_path_n.0170.intohylo;                                           TIMEOUT;      ;
 584;lwb/k_path_n.0180.intohylo;                                           TIMEOUT;      ;
 585;lwb/k_path_n.0190.intohylo;                                           TIMEOUT;      ;
 586;lwb/k_path_n.0200.intohylo;                                           TIMEOUT;      ;
 587;lwb/k_path_n.0210.intohylo;                                           TIMEOUT;      ;
 588;lwb/k_path_n.0220.intohylo;                                           TIMEOUT;      ;
 589;lwb/k_path_n.0230.intohylo;                                           TIMEOUT;      ;
 590;lwb/k_path_n.0240.intohylo;                                           TIMEOUT;      ;
 591;lwb/k_path_n.0250.intohylo;                                           TIMEOUT;      ;
 592;lwb/k_path_n.0260.intohylo;                                           TIMEOUT;      ;
 593;lwb/k_path_n.0270.intohylo;                                           TIMEOUT;      ;
 594;lwb/k_path_n.0280.intohylo;                                           TIMEOUT;      ;
 595;lwb/k_path_n.0290.intohylo;                                           TIMEOUT;      ;
 596;lwb/k_path_n.0300.intohylo;                                           TIMEOUT;      ;
 597;lwb/k_path_n.0310.intohylo;                                           TIMEOUT;      ;
 598;lwb/k_path_n.0320.intohylo;                                           TIMEOUT;      ;
 599;lwb/k_path_n.0330.intohylo;                                           TIMEOUT;      ;
 600;lwb/k_path_n.0340.intohylo;                                           TIMEOUT;      ;
 601;lwb/k_path_n.0350.intohylo;                                           TIMEOUT;      ;
 602;lwb/k_path_n.0360.intohylo;                                           TIMEOUT;      ;
 603;lwb/k_path_n.0370.intohylo;                                           TIMEOUT;      ;
 604;lwb/k_path_n.0380.intohylo;                                           TIMEOUT;      ;
 605;lwb/k_path_n.0390.intohylo;                                           TIMEOUT;      ;
 606;lwb/k_path_n.0400.intohylo;                                           TIMEOUT;      ;
 607;lwb/k_path_n.0500.intohylo;                                           TIMEOUT;      ;
 608;lwb/k_path_n.0600.intohylo;                                           TIMEOUT;      ;
 609;lwb/k_path_n.0700.intohylo;                                           TIMEOUT;      ;
 610;lwb/k_path_n.0800.intohylo;                                           TIMEOUT;      ;
 611;lwb/k_path_n.0900.intohylo;                                           TIMEOUT;      ;
 612;lwb/k_path_n.1000.intohylo;                                           TIMEOUT;      ;
 613;lwb/k_path_n.1100.intohylo;                                           TIMEOUT;      ;
 614;lwb/k_path_n.1200.intohylo;                                           TIMEOUT;      ;
 615;lwb/k_path_p.0002.intohylo;                                              0.00; Unsat;
 616;lwb/k_path_p.0004.intohylo;                                              0.00; Unsat;
 617;lwb/k_path_p.0006.intohylo;                                              0.13; Unsat;
 618;lwb/k_path_p.0008.intohylo;                                              3.46; Unsat;
 619;lwb/k_path_p.0010.intohylo;                                             15.76; Unsat;
 620;lwb/k_path_p.0012.intohylo;                                           1000.00; Unsat;
 621;lwb/k_path_p.0014.intohylo;                                           TIMEOUT;      ;
 622;lwb/k_path_p.0016.intohylo;                                           TIMEOUT;      ;
 623;lwb/k_path_p.0018.intohylo;                                           TIMEOUT;      ;
 624;lwb/k_path_p.0020.intohylo;                                           TIMEOUT;      ;
 625;lwb/k_path_p.0030.intohylo;                                           TIMEOUT;      ;
 626;lwb/k_path_p.0040.intohylo;                                           TIMEOUT;      ;
 627;lwb/k_path_p.0050.intohylo;                                           TIMEOUT;      ;
 628;lwb/k_path_p.0060.intohylo;                                           TIMEOUT;      ;
 629;lwb/k_path_p.0070.intohylo;                                           TIMEOUT;      ;
 630;lwb/k_path_p.0080.intohylo;                                           TIMEOUT;      ;
 631;lwb/k_path_p.0090.intohylo;                                           TIMEOUT;      ;
 632;lwb/k_path_p.0100.intohylo;                                           TIMEOUT;      ;
 633;lwb/k_path_p.0110.intohylo;                                           TIMEOUT;      ;
 634;lwb/k_path_p.0120.intohylo;                                           TIMEOUT;      ;
 635;lwb/k_path_p.0130.intohylo;                                           TIMEOUT;      ;
 636;lwb/k_path_p.0140.intohylo;                                           TIMEOUT;      ;
 637;lwb/k_path_p.0150.intohylo;                                           TIMEOUT;      ;
 638;lwb/k_path_p.0160.intohylo;                                           TIMEOUT;      ;
 639;lwb/k_path_p.0170.intohylo;                                           TIMEOUT;      ;
 640;lwb/k_path_p.0180.intohylo;                                           TIMEOUT;      ;
 641;lwb/k_path_p.0190.intohylo;                                           TIMEOUT;      ;
 642;lwb/k_path_p.0200.intohylo;                                           TIMEOUT;      ;
 643;lwb/k_path_p.0210.intohylo;                                           TIMEOUT;      ;
 644;lwb/k_path_p.0220.intohylo;                                           TIMEOUT;      ;
 645;lwb/k_path_p.0230.intohylo;                                           TIMEOUT;      ;
 646;lwb/k_path_p.0240.intohylo;                                           TIMEOUT;      ;
 647;lwb/k_path_p.0250.intohylo;                                           TIMEOUT;      ;
 648;lwb/k_path_p.0260.intohylo;                                           TIMEOUT;      ;
 649;lwb/k_path_p.0270.intohylo;                                           TIMEOUT;      ;
 650;lwb/k_path_p.0280.intohylo;                                           TIMEOUT;      ;
 651;lwb/k_path_p.0290.intohylo;                                           TIMEOUT;      ;
 652;lwb/k_path_p.0300.intohylo;                                           TIMEOUT;      ;
 653;lwb/k_path_p.0310.intohylo;                                           TIMEOUT;      ;
 654;lwb/k_path_p.0320.intohylo;                                           TIMEOUT;      ;
 655;lwb/k_path_p.0330.intohylo;                                           TIMEOUT;      ;
 656;lwb/k_path_p.0340.intohylo;                                           TIMEOUT;      ;
 657;lwb/k_path_p.0350.intohylo;                                           TIMEOUT;      ;
 658;lwb/k_path_p.0360.intohylo;                                           TIMEOUT;      ;
 659;lwb/k_path_p.0370.intohylo;                                           TIMEOUT;      ;
 660;lwb/k_path_p.0380.intohylo;                                           TIMEOUT;      ;
 661;lwb/k_path_p.0390.intohylo;                                           TIMEOUT;      ;
 662;lwb/k_path_p.0400.intohylo;                                           TIMEOUT;      ;
 663;lwb/k_path_p.0500.intohylo;                                           TIMEOUT;      ;
 664;lwb/k_path_p.0600.intohylo;                                           TIMEOUT;      ;
 665;lwb/k_path_p.0700.intohylo;                                           TIMEOUT;      ;
 666;lwb/k_path_p.0800.intohylo;                                           TIMEOUT;      ;
 667;lwb/k_path_p.0900.intohylo;                                           TIMEOUT;      ;
 668;lwb/k_path_p.1000.intohylo;                                           TIMEOUT;      ;
 669;lwb/k_path_p.1100.intohylo;                                           TIMEOUT;      ;
 670;lwb/k_path_p.1200.intohylo;                                           TIMEOUT;      ;
 671;lwb/k_ph_n.0002.intohylo;                                                0.00; Sat  ;
 672;lwb/k_ph_n.0004.intohylo;                                                0.00; Sat  ;
 673;lwb/k_ph_n.0006.intohylo;                                                0.00; Sat  ;
 674;lwb/k_ph_n.0008.intohylo;                                                0.00; Sat  ;
 675;lwb/k_ph_n.0010.intohylo;                                                0.00; Sat  ;
 676;lwb/k_ph_n.0012.intohylo;                                                0.00; Sat  ;
 677;lwb/k_ph_n.0014.intohylo;                                                0.01; Sat  ;
 678;lwb/k_ph_n.0016.intohylo;                                                0.01; Sat  ;
 679;lwb/k_ph_n.0018.intohylo;                                                0.02; Sat  ;
 680;lwb/k_ph_n.0020.intohylo;                                                0.03; Sat  ;
 681;lwb/k_ph_n.0025.intohylo;                                                0.07; Sat  ;
 682;lwb/k_ph_n.0030.intohylo;                                                0.11; Sat  ;
 683;lwb/k_ph_n.0035.intohylo;                                                0.22; Sat  ;
 684;lwb/k_ph_n.0040.intohylo;                                                0.34; Sat  ;
 685;lwb/k_ph_n.0045.intohylo;                                                0.52; Sat  ;
 686;lwb/k_ph_n.0050.intohylo;                                                0.79; Sat  ;
 687;lwb/k_ph_n.0055.intohylo;                                                1.17; Sat  ;
 688;lwb/k_ph_n.0060.intohylo;                                                1.46; Sat  ;
 689;lwb/k_ph_n.0065.intohylo;                                                2.01; Sat  ;
 690;lwb/k_ph_n.0070.intohylo;                                                2.61; Sat  ;
 691;lwb/k_ph_n.0075.intohylo;                                                2.97; Sat  ;
 692;lwb/k_ph_n.0080.intohylo;                                                4.21; Sat  ;
 693;lwb/k_ph_n.0085.intohylo;                                                4.83; Sat  ;
 694;lwb/k_ph_n.0090.intohylo;                                                6.19; Sat  ;
 695;lwb/k_ph_n.0095.intohylo;                                             TIMEOUT;      ;
 696;lwb/k_ph_n.0100.intohylo;                                             TIMEOUT;      ;
 697;lwb/k_ph_n.0105.intohylo;                                             TIMEOUT;      ;
 698;lwb/k_ph_n.0110.intohylo;                                             TIMEOUT;      ;
 699;lwb/k_ph_n.0115.intohylo;                                             TIMEOUT;      ;
 700;lwb/k_ph_n.0120.intohylo;                                             TIMEOUT;      ;
 701;lwb/k_ph_n.0125.intohylo;                                             TIMEOUT;      ;
 702;lwb/k_ph_n.0130.intohylo;                                             TIMEOUT;      ;
 703;lwb/k_ph_n.0135.intohylo;                                             TIMEOUT;      ;
 704;lwb/k_ph_n.0140.intohylo;                                             TIMEOUT;      ;
 705;lwb/k_ph_n.0145.intohylo;                                             TIMEOUT;      ;
 706;lwb/k_ph_n.0150.intohylo;                                             TIMEOUT;      ;
 707;lwb/k_ph_n.0155.intohylo;                                             TIMEOUT;      ;
 708;lwb/k_ph_n.0160.intohylo;                                             TIMEOUT;      ;
 709;lwb/k_ph_n.0165.intohylo;                                             TIMEOUT;      ;
 710;lwb/k_ph_n.0170.intohylo;                                             TIMEOUT;      ;
 711;lwb/k_ph_n.0175.intohylo;                                             TIMEOUT;      ;
 712;lwb/k_ph_n.0180.intohylo;                                             TIMEOUT;      ;
 713;lwb/k_ph_n.0185.intohylo;                                             TIMEOUT;      ;
 714;lwb/k_ph_n.0190.intohylo;                                             TIMEOUT;      ;
 715;lwb/k_ph_n.0195.intohylo;                                             TIMEOUT;      ;
 716;lwb/k_ph_n.0200.intohylo;                                             TIMEOUT;      ;
 717;lwb/k_ph_n.0205.intohylo;                                             TIMEOUT;      ;
 718;lwb/k_ph_n.0210.intohylo;                                             TIMEOUT;      ;
 719;lwb/k_ph_n.0215.intohylo;                                             TIMEOUT;      ;
 720;lwb/k_ph_n.0220.intohylo;                                             TIMEOUT;      ;
 721;lwb/k_ph_n.0225.intohylo;                                             TIMEOUT;      ;
 722;lwb/k_ph_n.0230.intohylo;                                             TIMEOUT;      ;
 723;lwb/k_ph_n.0235.intohylo;                                             TIMEOUT;      ;
 724;lwb/k_ph_n.0240.intohylo;                                             TIMEOUT;      ;
 725;lwb/k_ph_n.0245.intohylo;                                             TIMEOUT;      ;
 726;lwb/k_ph_n.0250.intohylo;                                             TIMEOUT;      ;
 727;lwb/k_ph_p.0001.intohylo;                                                0.00; Unsat;
 728;lwb/k_ph_p.0002.intohylo;                                                0.00; Unsat;
 729;lwb/k_ph_p.0003.intohylo;                                                0.00; Unsat;
 730;lwb/k_ph_p.0004.intohylo;                                                0.00; Unsat;
 731;lwb/k_ph_p.0005.intohylo;                                                0.00; Unsat;
 732;lwb/k_ph_p.0006.intohylo;                                                0.00; Unsat;
 733;lwb/k_ph_p.0007.intohylo;                                                0.02; Unsat;
 734;lwb/k_ph_p.0008.intohylo;                                                0.17; Unsat;
 735;lwb/k_ph_p.0009.intohylo;                                                3.21; Unsat;
 736;lwb/k_ph_p.0010.intohylo;                                              133.16; Unsat;
 737;lwb/k_ph_p.0011.intohylo;                                             TIMEOUT;      ;
 738;lwb/k_ph_p.0012.intohylo;                                             TIMEOUT;      ;
 739;lwb/k_ph_p.0013.intohylo;                                             TIMEOUT;      ;
 740;lwb/k_ph_p.0014.intohylo;                                             TIMEOUT;      ;
 741;lwb/k_ph_p.0015.intohylo;                                             TIMEOUT;      ;
 742;lwb/k_ph_p.0016.intohylo;                                             TIMEOUT;      ;
 743;lwb/k_ph_p.0017.intohylo;                                             TIMEOUT;      ;
 744;lwb/k_ph_p.0018.intohylo;                                             TIMEOUT;      ;
 745;lwb/k_ph_p.0019.intohylo;                                             TIMEOUT;      ;
 746;lwb/k_ph_p.0020.intohylo;                                             TIMEOUT;      ;
 747;lwb/k_ph_p.0021.intohylo;                                             TIMEOUT;      ;
 748;lwb/k_ph_p.0022.intohylo;                                             TIMEOUT;      ;
 749;lwb/k_ph_p.0023.intohylo;                                             TIMEOUT;      ;
 750;lwb/k_ph_p.0024.intohylo;                                             TIMEOUT;      ;
 751;lwb/k_ph_p.0025.intohylo;                                             TIMEOUT;      ;
 752;lwb/k_ph_p.0026.intohylo;                                             TIMEOUT;      ;
 753;lwb/k_ph_p.0027.intohylo;                                             TIMEOUT;      ;
 754;lwb/k_ph_p.0028.intohylo;                                             TIMEOUT;      ;
 755;lwb/k_ph_p.0029.intohylo;                                             TIMEOUT;      ;
 756;lwb/k_ph_p.0030.intohylo;                                             TIMEOUT;      ;
 757;lwb/k_ph_p.0031.intohylo;                                             TIMEOUT;      ;
 758;lwb/k_ph_p.0032.intohylo;                                             TIMEOUT;      ;
 759;lwb/k_ph_p.0033.intohylo;                                             TIMEOUT;      ;
 760;lwb/k_ph_p.0034.intohylo;                                             TIMEOUT;      ;
 761;lwb/k_ph_p.0035.intohylo;                                             TIMEOUT;      ;
 762;lwb/k_ph_p.0036.intohylo;                                             TIMEOUT;      ;
 763;lwb/k_ph_p.0037.intohylo;                                             TIMEOUT;      ;
 764;lwb/k_ph_p.0038.intohylo;                                             TIMEOUT;      ;
 765;lwb/k_ph_p.0039.intohylo;                                             TIMEOUT;      ;
 766;lwb/k_ph_p.0040.intohylo;                                             TIMEOUT;      ;
 767;lwb/k_ph_p.0041.intohylo;                                             TIMEOUT;      ;
 768;lwb/k_ph_p.0042.intohylo;                                             TIMEOUT;      ;
 769;lwb/k_ph_p.0043.intohylo;                                             TIMEOUT;      ;
 770;lwb/k_ph_p.0044.intohylo;                                             TIMEOUT;      ;
 771;lwb/k_ph_p.0045.intohylo;                                             TIMEOUT;      ;
 772;lwb/k_ph_p.0046.intohylo;                                             TIMEOUT;      ;
 773;lwb/k_ph_p.0047.intohylo;                                             TIMEOUT;      ;
